submission_id,ID,QUD,RT,block,competence,condition,critical_question,exp_condition,experiment_id,main_type,prior,prompt,question,relevance,response,test_question,title,trial_name,trial_number,attention_prop,passed_attention_check
2339,56,"Richard just turned ten. For his birthday, his mother bought him a lot of jigsaw puzzles of varying difficulty. Some are really easy, but some are intended for children much older than Richard. This morning, he has been playing with his jigsaw puzzles. Later, he tells his sister about it.",20496,test_question1,1,test,NA,lhl,73,some,0,<b>Richard also got some books for his birthday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,42,test_uncertain1,Puzzles,main_trials,49,0.875,TRUE
2339,56,"Richard just turned ten. For his birthday, his mother bought him a lot of jigsaw puzzles of varying difficulty. Some are really easy, but some are intended for children much older than Richard. This morning, he has been playing with his jigsaw puzzles. Later, he tells his sister about it.",19836,comp,1,critical,NA,lhl,73,some,0,<b>Richard knows whether he solved all of the puzzles.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,no,Puzzles,main_trials,50,0.875,TRUE
2339,56,"Richard just turned ten. For his birthday, his mother bought him a lot of jigsaw puzzles of varying difficulty. Some are really easy, but some are intended for children much older than Richard. This morning, he has been playing with his jigsaw puzzles. Later, he tells his sister about it.",6146,pri,1,critical,NA,lhl,73,some,0,"<b>If Richard solved at least some of the puzzles, then he solved all of the puzzles.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,no,Puzzles,main_trials,51,0.875,TRUE
2339,56,"Richard just turned ten. For his birthday, his mother bought him a lot of jigsaw puzzles of varying difficulty. Some are really easy, but some are intended for children much older than Richard. This morning, he has been playing with his jigsaw puzzles. Later, he tells his sister about it.",5854,rel,1,critical,NA,lhl,73,some,0,<b>It is important for Richard’s sister to know whether Richard solved all of the puzzles.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,17,no,Puzzles,main_trials,52,0.875,TRUE
2339,56,"Richard just turned ten. For his birthday, his mother bought him a lot of jigsaw puzzles of varying difficulty. Some are really easy, but some are intended for children much older than Richard. This morning, he has been playing with his jigsaw puzzles. Later, he tells his sister about it.",4836,test_question2,1,test,NA,lhl,73,some,0,<b>Richard just turned five.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,test_false2,Puzzles,main_trials,53,0.875,TRUE
2339,56,"Richard just turned ten. For his birthday, his mother bought him a lot of jigsaw puzzles of varying difficulty. Some are really easy, but some are intended for children much older than Richard. This morning, he has been playing with his jigsaw puzzles. Later, he tells his sister about it.",5582,test_question3,1,test,NA,lhl,73,some,0,<b>Richard’s sister got a jigsaw puzzle for her birthday recently.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,39,test_false1,Puzzles,main_trials,54,0.875,TRUE
2339,56,"Richard just turned ten. For his birthday, his mother bought him a lot of jigsaw puzzles of varying difficulty. Some are really easy, but some are intended for children much older than Richard. This morning, he has been playing with his jigsaw puzzles. Later, he tells his sister about it.",7891,test_question4,1,test,NA,lhl,73,some,0,<b>The puzzle has a dinosaur motif.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,45,test_uncertain2,Puzzles,main_trials,55,0.875,TRUE
2339,56,"Richard just turned ten. For his birthday, his mother bought him a lot of jigsaw puzzles of varying difficulty. Some are really easy, but some are intended for children much older than Richard. This morning, he has been playing with his jigsaw puzzles. Later, he tells his sister about it.",8143,some,1,critical,<b>Richard tells his sister: ‘I solved some of the puzzles.’</b>,lhl,73,some,0,<b>From what Richard said we may conclude that he did not solve all of the puzzles.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,93,no,Puzzles,main_trials,56,0.875,TRUE
2339,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,24816,test_question1,0,test,NA,llh,73,xor,1,<b>Alissa also got new furniture.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,53,test_uncertain2,Alissa's paint,main_trials,57,0.875,TRUE
2339,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,9448,rel,0,critical,NA,llh,73,xor,1,<b>It is important for Butch to know whether Alissa used off-white for both the bedroom and the guest room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,14,no,Alissa's paint,main_trials,58,0.875,TRUE
2339,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,8862,pri,0,critical,NA,llh,73,xor,1,"<b>If Alissa used off-white for the bedroom, it is likely that she used off-white for the guest room as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,78,no,Alissa's paint,main_trials,59,0.875,TRUE
2339,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,7634,pri,0,critical,NA,llh,73,xor,1,"<b>If Alissa used off-white for the guest room, it is likely that she used off-white for the bedroom as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,66,no,Alissa's paint,main_trials,60,0.875,TRUE
2339,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,9626,comp,0,critical,NA,llh,73,xor,1,<b>Fiona knows whether Alissa used off-white for both the bedroom and the guest room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,66,no,Alissa's paint,main_trials,61,0.875,TRUE
2339,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,18666,test_question2,0,test,NA,llh,73,xor,1,<b>Fiona hasn’t visited Alissa since her renovation.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,40,test_false1,Alissa's paint,main_trials,62,0.875,TRUE
2339,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,5426,test_question3,0,test,NA,llh,73,xor,1,<b>Butch is Alissa’s uncle.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,test_true1,Alissa's paint,main_trials,63,0.875,TRUE
2339,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,4676,test_question4,0,test,NA,llh,73,xor,1,<b>Alissa recently bought paint for her apartment. </b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,test_true2,Alissa's paint,main_trials,64,0.875,TRUE
2339,8,Fiona just got off a video call with her daughter Alissa. Alissa very briefly mentioned that she recently re-painted the walls in her apartment. She had to re-paint her apartment with a tight budget. Fiona tells her brother Butch about it.,21787,xor,0,critical,<b>Fiona says to Butch: 'She used off-white for the bedroom or the guest room.'</b>,llh,73,xor,1,<b>From what Fiona said we may conclude that Alissa did not use off-white for both the bedroom and the guest room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,55,no,Alissa's paint,main_trials,65,0.875,TRUE
2339,NA,Mrs. McCartney organized a quiz event at a nursing home. The residents are asked to hand in their answers on a sheet of paper in groups. Please move the slider all the way to the right. Mrs. McCartney is announcing the results of the first question.,17708,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>The residents really like Mrs. McCartney's events.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,100,NA,Quiz,main_trials,66,0.875,TRUE
2339,NA,John and his wife are eating dinner. They have been extremely busy all day in connection with their stressful jobs as real estate agents. Please move the slider all the way to the right. They are discussing a rumor saying that a famous singer has committed suicide in the morning.,20069,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>John really liked that singer.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,100,NA,Rumors,main_trials,67,0.875,TRUE
